-BEGIN HEADER-,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data ,,,,,
Dates (month/day/year): 01/01/2010 through 07/08/2021 ,,,,,
Location: Latitude  10.7726   Longitude 106.7042 ,,,,,
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 25.1 meters   Site = na ,,,,,
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) ,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,
Parameter(s): ,,,,,
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) ,,,,,
-END HEADER-,,,,,
LAT,LON,YEAR,MO,DY,PRECTOT
10.77261,106.70421,2015,4,10,0.08
10.77261,106.70421,2015,4,11,0.52
10.77261,106.70421,2015,4,12,4.64
10.77261,106.70421,2015,4,13,2.84
10.77261,106.70421,2015,4,14,0.04
10.77261,106.70421,2015,4,15,0
10.77261,106.70421,2015,4,16,0
10.77261,106.70421,2015,4,17,0
10.77261,106.70421,2015,4,18,0
10.77261,106.70421,2015,4,19,0
10.77261,106.70421,2015,4,20,0
10.77261,106.70421,2015,4,21,0.08
10.77261,106.70421,2015,4,22,0.04
10.77261,106.70421,2015,4,23,0.6
10.77261,106.70421,2015,4,24,0.36
10.77261,106.70421,2015,4,25,0.28
10.77261,106.70421,2015,4,26,2.96
10.77261,106.70421,2015,4,27,7.76
10.77261,106.70421,2015,4,28,0.24
10.77261,106.70421,2015,4,29,0.08
10.77261,106.70421,2015,4,30,0.04
10.77261,106.70421,2015,5,1,0.12
10.77261,106.70421,2015,5,2,0.04
10.77261,106.70421,2015,5,3,0.36
10.77261,106.70421,2015,5,4,1.84
10.77261,106.70421,2015,5,5,0.36
10.77261,106.70421,2015,5,6,2.04
10.77261,106.70421,2015,5,7,8.88
10.77261,106.70421,2015,5,8,3.12
10.77261,106.70421,2015,5,9,10.2
10.77261,106.70421,2015,5,10,0.52
10.77261,106.70421,2015,5,11,3.2
10.77261,106.70421,2015,5,12,13.12
10.77261,106.70421,2015,5,13,0.28
10.77261,106.70421,2015,5,14,0.04
10.77261,106.70421,2015,5,15,0.16
10.77261,106.70421,2015,5,16,0.48
10.77261,106.70421,2015,5,17,12.96
10.77261,106.70421,2015,5,18,28.88
10.77261,106.70421,2015,5,19,39.2
10.77261,106.70421,2015,5,20,69.84
10.77261,106.70421,2015,5,21,1.96
10.77261,106.70421,2015,5,22,3.92
10.77261,106.70421,2015,5,23,1.08
10.77261,106.70421,2015,5,24,1.04
10.77261,106.70421,2015,5,25,8
10.77261,106.70421,2015,5,26,4.84
10.77261,106.70421,2015,5,27,3.16
10.77261,106.70421,2015,5,28,0.32
10.77261,106.70421,2015,5,29,5.76
10.77261,106.70421,2015,5,30,20.48
10.77261,106.70421,2015,5,31,1.6
10.77261,106.70421,2015,6,1,4.68
10.77261,106.70421,2015,6,2,8.52
10.77261,106.70421,2015,6,3,0.84
10.77261,106.70421,2015,6,4,0.04
10.77261,106.70421,2015,6,5,0.44
10.77261,106.70421,2015,6,6,4.48
10.77261,106.70421,2015,6,7,0.56
10.77261,106.70421,2015,6,8,2.84
10.77261,106.70421,2015,6,9,12.4
10.77261,106.70421,2015,6,10,71.24
10.77261,106.70421,2015,6,11,0.72
10.77261,106.70421,2015,6,12,1.68
10.77261,106.70421,2015,6,13,9.28
10.77261,106.70421,2015,6,14,33.2
10.77261,106.70421,2015,6,15,25.84
10.77261,106.70421,2015,6,16,82.72
10.77261,106.70421,2015,6,17,90.08
10.77261,106.70421,2015,6,18,18.92
10.77261,106.70421,2015,6,19,91.64
10.77261,106.70421,2015,6,20,52.88
10.77261,106.70421,2015,6,21,120.92
10.77261,106.70421,2015,6,22,39.8
10.77261,106.70421,2015,6,23,59.96
10.77261,106.70421,2015,6,24,40.64
10.77261,106.70421,2015,6,25,19.8
10.77261,106.70421,2015,6,26,2.4
10.77261,106.70421,2015,6,27,0.2
10.77261,106.70421,2015,6,28,9
10.77261,106.70421,2015,6,29,5.08
10.77261,106.70421,2015,6,30,1.12
10.77261,106.70421,2015,7,1,3.72
10.77261,106.70421,2015,7,2,9.4
10.77261,106.70421,2015,7,3,14.8
10.77261,106.70421,2015,7,4,7.24
10.77261,106.70421,2015,7,5,0.96
10.77261,106.70421,2015,7,6,8.08
10.77261,106.70421,2015,7,7,31.6
10.77261,106.70421,2015,7,8,69.04
10.77261,106.70421,2015,7,9,127.96
10.77261,106.70421,2015,7,10,36.48
10.77261,106.70421,2015,7,11,60.92
10.77261,106.70421,2015,7,12,24.16
10.77261,106.70421,2015,7,13,26.04
10.77261,106.70421,2015,7,14,26.24
10.77261,106.70421,2015,7,15,83.8
10.77261,106.70421,2015,7,16,3.84
10.77261,106.70421,2015,7,17,7.76
10.77261,106.70421,2015,7,18,39.76
10.77261,106.70421,2015,7,19,51.08
10.77261,106.70421,2015,7,20,12.04
10.77261,106.70421,2015,7,21,7.04
10.77261,106.70421,2015,7,22,0.76
10.77261,106.70421,2015,7,23,5.52
10.77261,106.70421,2015,7,24,1.08
10.77261,106.70421,2015,7,25,2.36
10.77261,106.70421,2015,7,26,16.92
10.77261,106.70421,2015,7,27,5.84
10.77261,106.70421,2015,7,28,23.4
10.77261,106.70421,2015,7,29,0.84
10.77261,106.70421,2015,7,30,1.68
10.77261,106.70421,2015,7,31,2
10.77261,106.70421,2015,8,1,5.24
10.77261,106.70421,2015,8,2,25.52
10.77261,106.70421,2015,8,3,6.6
10.77261,106.70421,2015,8,4,56.2
10.77261,106.70421,2015,8,5,34.56
10.77261,106.70421,2015,8,6,76.4
10.77261,106.70421,2015,8,7,29.96
10.77261,106.70421,2015,8,8,17.96
10.77261,106.70421,2015,8,9,19.08
10.77261,106.70421,2015,8,10,25.24
10.77261,106.70421,2015,8,11,4.24
10.77261,106.70421,2015,8,12,0.64
10.77261,106.70421,2015,8,13,1.32
10.77261,106.70421,2015,8,14,26.8
10.77261,106.70421,2015,8,15,52.16
10.77261,106.70421,2015,8,16,11.88
10.77261,106.70421,2015,8,17,16.04
10.77261,106.70421,2015,8,18,2.04
10.77261,106.70421,2015,8,19,2.92
10.77261,106.70421,2015,8,20,7.68
10.77261,106.70421,2015,8,21,21.36
10.77261,106.70421,2015,8,22,3.08
10.77261,106.70421,2015,8,23,5
10.77261,106.70421,2015,8,24,5.44
10.77261,106.70421,2015,8,25,17.12
10.77261,106.70421,2015,8,26,18.88
10.77261,106.70421,2015,8,27,0.56
10.77261,106.70421,2015,8,28,0.08
10.77261,106.70421,2015,8,29,0.48
10.77261,106.70421,2015,8,30,0.44
10.77261,106.70421,2015,8,31,5.28
10.77261,106.70421,2015,9,1,12.84
10.77261,106.70421,2015,9,2,0.6
10.77261,106.70421,2015,9,3,1.04
10.77261,106.70421,2015,9,4,1.16
10.77261,106.70421,2015,9,5,4
10.77261,106.70421,2015,9,6,13.88
10.77261,106.70421,2015,9,7,6.52
10.77261,106.70421,2015,9,8,88.64
10.77261,106.70421,2015,9,9,63.8
10.77261,106.70421,2015,9,10,61.4
10.77261,106.70421,2015,9,11,3.2
10.77261,106.70421,2015,9,12,7.6
10.77261,106.70421,2015,9,13,32.2
10.77261,106.70421,2015,9,14,62.52
10.77261,106.70421,2015,9,15,71.4
10.77261,106.70421,2015,9,16,65
10.77261,106.70421,2015,9,17,27.84
10.77261,106.70421,2015,9,18,9.6
10.77261,106.70421,2015,9,19,0.96
10.77261,106.70421,2015,9,20,2.16
10.77261,106.70421,2015,9,21,9.92
10.77261,106.70421,2015,9,22,22.92
10.77261,106.70421,2015,9,23,5.8
10.77261,106.70421,2015,9,24,3.96
10.77261,106.70421,2015,9,25,2.6
10.77261,106.70421,2015,9,26,18.32
10.77261,106.70421,2015,9,27,17.6
10.77261,106.70421,2015,9,28,18.4
10.77261,106.70421,2015,9,29,1.04
10.77261,106.70421,2015,9,30,0.2
10.77261,106.70421,2015,10,1,8.36
10.77261,106.70421,2015,10,2,22.2
10.77261,106.70421,2015,10,3,30.44
10.77261,106.70421,2015,10,4,15.56
10.77261,106.70421,2015,10,5,7.8
10.77261,106.70421,2015,10,6,0.36
10.77261,106.70421,2015,10,7,2.4
10.77261,106.70421,2015,10,8,13.56
10.77261,106.70421,2015,10,9,25.16
10.77261,106.70421,2015,10,10,13.76
10.77261,106.70421,2015,10,11,47.72
10.77261,106.70421,2015,10,12,9.8
10.77261,106.70421,2015,10,13,6.12
10.77261,106.70421,2015,10,14,8.44
10.77261,106.70421,2015,10,15,38.24
10.77261,106.70421,2015,10,16,4.6
10.77261,106.70421,2015,10,17,36.48
10.77261,106.70421,2015,10,18,140.16
10.77261,106.70421,2015,10,19,43.16
10.77261,106.70421,2015,10,20,56.72
10.77261,106.70421,2015,10,21,62.4
10.77261,106.70421,2015,10,22,15.2
10.77261,106.70421,2015,10,23,10
10.77261,106.70421,2015,10,24,2.76
10.77261,106.70421,2015,10,25,3.6
10.77261,106.70421,2015,10,26,20.88
10.77261,106.70421,2015,10,27,1.12
10.77261,106.70421,2015,10,28,0.72
10.77261,106.70421,2015,10,29,0.28
10.77261,106.70421,2015,10,30,5.84
10.77261,106.70421,2015,10,31,19.04
10.77261,106.70421,2015,11,1,14.72
10.77261,106.70421,2015,11,2,19.76
10.77261,106.70421,2015,11,3,33.56
10.77261,106.70421,2015,11,4,31.48
10.77261,106.70421,2015,11,5,13.04
10.77261,106.70421,2015,11,6,6.96
10.77261,106.70421,2015,11,7,1.84
10.77261,106.70421,2015,11,8,11.24
10.77261,106.70421,2015,11,9,28.28
10.77261,106.70421,2015,11,10,10.48
10.77261,106.70421,2015,11,11,6.12
10.77261,106.70421,2015,11,12,8.88
10.77261,106.70421,2015,11,13,4.2
10.77261,106.70421,2015,11,14,3.72
10.77261,106.70421,2015,11,15,0.04
10.77261,106.70421,2015,11,16,1.12
10.77261,106.70421,2015,11,17,1.76
10.77261,106.70421,2015,11,18,0.76
10.77261,106.70421,2015,11,19,0.48
10.77261,106.70421,2015,11,20,1
10.77261,106.70421,2015,11,21,15.64
10.77261,106.70421,2015,11,22,10.28
10.77261,106.70421,2015,11,23,1.36
10.77261,106.70421,2015,11,24,4.88
10.77261,106.70421,2015,11,25,3.6
10.77261,106.70421,2015,11,26,1.04
10.77261,106.70421,2015,11,27,0.08
10.77261,106.70421,2015,11,28,4.64
10.77261,106.70421,2015,11,29,9.64
10.77261,106.70421,2015,11,30,9.76
10.77261,106.70421,2015,12,1,2.08
10.77261,106.70421,2015,12,2,0.52
10.77261,106.70421,2015,12,3,8.56
10.77261,106.70421,2015,12,4,5.72
10.77261,106.70421,2015,12,5,0.48
10.77261,106.70421,2015,12,6,0.24
10.77261,106.70421,2015,12,7,1.04
10.77261,106.70421,2015,12,8,1.32
10.77261,106.70421,2015,12,9,1.28
10.77261,106.70421,2015,12,10,0.12
10.77261,106.70421,2015,12,11,0.84
10.77261,106.70421,2015,12,12,0.2
10.77261,106.70421,2015,12,13,0
10.77261,106.70421,2015,12,14,0
10.77261,106.70421,2015,12,15,0
10.77261,106.70421,2015,12,16,0
10.77261,106.70421,2015,12,17,0.04
10.77261,106.70421,2015,12,18,0
10.77261,106.70421,2015,12,19,13.8
10.77261,106.70421,2015,12,20,67.72
10.77261,106.70421,2015,12,21,52.84
10.77261,106.70421,2015,12,22,66.08
10.77261,106.70421,2015,12,23,3.84
10.77261,106.70421,2015,12,24,0.08
10.77261,106.70421,2015,12,25,0.4
10.77261,106.70421,2015,12,26,0.12
10.77261,106.70421,2015,12,27,0
10.77261,106.70421,2015,12,28,0
10.77261,106.70421,2015,12,29,0
10.77261,106.70421,2015,12,30,0
10.77261,106.70421,2015,12,31,0.04
10.77261,106.70421,2016,1,1,0
10.77261,106.70421,2016,1,2,0.08
10.77261,106.70421,2016,1,3,0.12
10.77261,106.70421,2016,1,4,0.16
10.77261,106.70421,2016,1,5,0.04
10.77261,106.70421,2016,1,6,0.16
10.77261,106.70421,2016,1,7,0.32
10.77261,106.70421,2016,1,8,0.04
10.77261,106.70421,2016,1,9,0.08
10.77261,106.70421,2016,1,10,0
10.77261,106.70421,2016,1,11,0.04
10.77261,106.70421,2016,1,12,0
10.77261,106.70421,2016,1,13,0.12
10.77261,106.70421,2016,1,14,0
10.77261,106.70421,2016,1,15,0
10.77261,106.70421,2016,1,16,0.2
10.77261,106.70421,2016,1,17,4.12
10.77261,106.70421,2016,1,18,0.04
10.77261,106.70421,2016,1,19,0.04
10.77261,106.70421,2016,1,20,0
10.77261,106.70421,2016,1,21,0
10.77261,106.70421,2016,1,22,0
10.77261,106.70421,2016,1,23,0
10.77261,106.70421,2016,1,24,0
10.77261,106.70421,2016,1,25,0
10.77261,106.70421,2016,1,26,0.64
10.77261,106.70421,2016,1,27,0
10.77261,106.70421,2016,1,28,0
10.77261,106.70421,2016,1,29,0
10.77261,106.70421,2016,1,30,0
10.77261,106.70421,2016,1,31,0
10.77261,106.70421,2016,2,1,0
10.77261,106.70421,2016,2,2,0.2
10.77261,106.70421,2016,2,3,0.16
10.77261,106.70421,2016,2,4,0
10.77261,106.70421,2016,2,5,0.6
10.77261,106.70421,2016,2,6,0.52
10.77261,106.70421,2016,2,7,0.08
10.77261,106.70421,2016,2,8,0
10.77261,106.70421,2016,2,9,0
10.77261,106.70421,2016,2,10,0
10.77261,106.70421,2016,2,11,0
10.77261,106.70421,2016,2,12,0
10.77261,106.70421,2016,2,13,0
10.77261,106.70421,2016,2,14,0
10.77261,106.70421,2016,2,15,0
10.77261,106.70421,2016,2,16,0
10.77261,106.70421,2016,2,17,0
10.77261,106.70421,2016,2,18,0
10.77261,106.70421,2016,2,19,0
10.77261,106.70421,2016,2,20,0
10.77261,106.70421,2016,2,21,0
10.77261,106.70421,2016,2,22,0
10.77261,106.70421,2016,2,23,0
10.77261,106.70421,2016,2,24,0.04
10.77261,106.70421,2016,2,25,0.4
10.77261,106.70421,2016,2,26,0.2
10.77261,106.70421,2016,2,27,0
10.77261,106.70421,2016,2,28,0
10.77261,106.70421,2016,2,29,0
10.77261,106.70421,2016,3,1,0
10.77261,106.70421,2016,3,2,0
10.77261,106.70421,2016,3,3,0
10.77261,106.70421,2016,3,4,0
10.77261,106.70421,2016,3,5,0
10.77261,106.70421,2016,3,6,0
10.77261,106.70421,2016,3,7,0
10.77261,106.70421,2016,3,8,0
10.77261,106.70421,2016,3,9,0
10.77261,106.70421,2016,3,10,0
10.77261,106.70421,2016,3,11,0
10.77261,106.70421,2016,3,12,0
10.77261,106.70421,2016,3,13,0
10.77261,106.70421,2016,3,14,0
10.77261,106.70421,2016,3,15,0
10.77261,106.70421,2016,3,16,0
10.77261,106.70421,2016,3,17,0
10.77261,106.70421,2016,3,18,0
10.77261,106.70421,2016,3,19,0
10.77261,106.70421,2016,3,20,0
10.77261,106.70421,2016,3,21,0
10.77261,106.70421,2016,3,22,0
10.77261,106.70421,2016,3,23,0
10.77261,106.70421,2016,3,24,0
10.77261,106.70421,2016,3,25,0
10.77261,106.70421,2016,3,26,0
10.77261,106.70421,2016,3,27,0
10.77261,106.70421,2016,3,28,0
10.77261,106.70421,2016,3,29,0
10.77261,106.70421,2016,3,30,0
10.77261,106.70421,2016,3,31,0
10.77261,106.70421,2016,4,1,0
10.77261,106.70421,2016,4,2,0
10.77261,106.70421,2016,4,3,0
10.77261,106.70421,2016,4,4,0
10.77261,106.70421,2016,4,5,0
10.77261,106.70421,2016,4,6,0
10.77261,106.70421,2016,4,7,0
10.77261,106.70421,2016,4,8,0
10.77261,106.70421,2016,4,9,0
10.77261,106.70421,2016,4,10,0
10.77261,106.70421,2016,4,11,0
10.77261,106.70421,2016,4,12,0.24
10.77261,106.70421,2016,4,13,0.08
10.77261,106.70421,2016,4,14,0.08
10.77261,106.70421,2016,4,15,0.64
10.77261,106.70421,2016,4,16,0.08
10.77261,106.70421,2016,4,17,0.04
10.77261,106.70421,2016,4,18,2.28
10.77261,106.70421,2016,4,19,0.04
10.77261,106.70421,2016,4,20,0.04
10.77261,106.70421,2016,4,21,0.04
10.77261,106.70421,2016,4,22,0
10.77261,106.70421,2016,4,23,0
10.77261,106.70421,2016,4,24,0
10.77261,106.70421,2016,4,25,0
10.77261,106.70421,2016,4,26,0.04
10.77261,106.70421,2016,4,27,0.08
10.77261,106.70421,2016,4,28,0.12
10.77261,106.70421,2016,4,29,2.76
10.77261,106.70421,2016,4,30,1
10.77261,106.70421,2016,5,1,0.44
10.77261,106.70421,2016,5,2,0.56
10.77261,106.70421,2016,5,3,5.12
10.77261,106.70421,2016,5,4,0.12
10.77261,106.70421,2016,5,5,1
10.77261,106.70421,2016,5,6,2.08
10.77261,106.70421,2016,5,7,0.72
10.77261,106.70421,2016,5,8,4.2
10.77261,106.70421,2016,5,9,2.88
10.77261,106.70421,2016,5,10,0.12
10.77261,106.70421,2016,5,11,3.32
10.77261,106.70421,2016,5,12,2.96
10.77261,106.70421,2016,5,13,6.76
10.77261,106.70421,2016,5,14,0.36
10.77261,106.70421,2016,5,15,2
10.77261,106.70421,2016,5,16,25.68
10.77261,106.70421,2016,5,17,13
10.77261,106.70421,2016,5,18,11.92
10.77261,106.70421,2016,5,19,6.32
10.77261,106.70421,2016,5,20,5.44
10.77261,106.70421,2016,5,21,104.76
10.77261,106.70421,2016,5,22,60.92
10.77261,106.70421,2016,5,23,6.36
10.77261,106.70421,2016,5,24,134
10.77261,106.70421,2016,5,25,70.4
10.77261,106.70421,2016,5,26,76.52
10.77261,106.70421,2016,5,27,134.44
10.77261,106.70421,2016,5,28,21.96
10.77261,106.70421,2016,5,29,53.76
10.77261,106.70421,2016,5,30,138.84
10.77261,106.70421,2016,5,31,7.84
10.77261,106.70421,2016,6,1,3.4
10.77261,106.70421,2016,6,2,2.44
10.77261,106.70421,2016,6,3,5.48
10.77261,106.70421,2016,6,4,5.72
10.77261,106.70421,2016,6,5,1.6
10.77261,106.70421,2016,6,6,4.12
10.77261,106.70421,2016,6,7,2.44
10.77261,106.70421,2016,6,8,2.6
10.77261,106.70421,2016,6,9,0.68
10.77261,106.70421,2016,6,10,0.28
10.77261,106.70421,2016,6,11,4.44
10.77261,106.70421,2016,6,12,1.72
10.77261,106.70421,2016,6,13,3.76
10.77261,106.70421,2016,6,14,7.68
10.77261,106.70421,2016,6,15,54.84
10.77261,106.70421,2016,6,16,6.96
10.77261,106.70421,2016,6,17,6
10.77261,106.70421,2016,6,18,4.72
10.77261,106.70421,2016,6,19,35
10.77261,106.70421,2016,6,20,59.32
10.77261,106.70421,2016,6,21,68.16
10.77261,106.70421,2016,6,22,85.96
10.77261,106.70421,2016,6,23,63.04
10.77261,106.70421,2016,6,24,19.24
10.77261,106.70421,2016,6,25,35.48
10.77261,106.70421,2016,6,26,57.2
10.77261,106.70421,2016,6,27,48.4
10.77261,106.70421,2016,6,28,18.64
10.77261,106.70421,2016,6,29,11.44
10.77261,106.70421,2016,6,30,2.44
10.77261,106.70421,2016,7,1,4.08
10.77261,106.70421,2016,7,2,12.2
10.77261,106.70421,2016,7,3,0.72
10.77261,106.70421,2016,7,4,3.24
10.77261,106.70421,2016,7,5,34.68
10.77261,106.70421,2016,7,6,55.36
10.77261,106.70421,2016,7,7,14.96
10.77261,106.70421,2016,7,8,9
10.77261,106.70421,2016,7,9,19.04
10.77261,106.70421,2016,7,10,35.88
10.77261,106.70421,2016,7,11,65.88
10.77261,106.70421,2016,7,12,17.08
10.77261,106.70421,2016,7,13,5.4
10.77261,106.70421,2016,7,14,10.76
10.77261,106.70421,2016,7,15,2.32
10.77261,106.70421,2016,7,16,2.04
10.77261,106.70421,2016,7,17,0.56
10.77261,106.70421,2016,7,18,5.16
10.77261,106.70421,2016,7,19,8.92
10.77261,106.70421,2016,7,20,5.48
10.77261,106.70421,2016,7,21,4
10.77261,106.70421,2016,7,22,4.28
10.77261,106.70421,2016,7,23,4.92
10.77261,106.70421,2016,7,24,5.6
10.77261,106.70421,2016,7,25,52.92
10.77261,106.70421,2016,7,26,22.64
10.77261,106.70421,2016,7,27,55.96
10.77261,106.70421,2016,7,28,70.6
10.77261,106.70421,2016,7,29,33.76
10.77261,106.70421,2016,7,30,12.12
10.77261,106.70421,2016,7,31,11.72
10.77261,106.70421,2016,8,1,6.68
10.77261,106.70421,2016,8,2,22.96
10.77261,106.70421,2016,8,3,35.08
10.77261,106.70421,2016,8,4,18.28
10.77261,106.70421,2016,8,5,5.56
10.77261,106.70421,2016,8,6,2.96
10.77261,106.70421,2016,8,7,4.96
10.77261,106.70421,2016,8,8,4.52
10.77261,106.70421,2016,8,9,9.36
10.77261,106.70421,2016,8,10,62.88
10.77261,106.70421,2016,8,11,52.28
10.77261,106.70421,2016,8,12,26.24
10.77261,106.70421,2016,8,13,8.68
10.77261,106.70421,2016,8,14,20.72
10.77261,106.70421,2016,8,15,3.2
10.77261,106.70421,2016,8,16,1.76
10.77261,106.70421,2016,8,17,6.12
10.77261,106.70421,2016,8,18,14.68
10.77261,106.70421,2016,8,19,15.68
10.77261,106.70421,2016,8,20,4.6
10.77261,106.70421,2016,8,21,1.48
10.77261,106.70421,2016,8,22,14.28
10.77261,106.70421,2016,8,23,15.08
10.77261,106.70421,2016,8,24,15.24
10.77261,106.70421,2016,8,25,4.12
10.77261,106.70421,2016,8,26,9.4
10.77261,106.70421,2016,8,27,10.8
10.77261,106.70421,2016,8,28,15.88
10.77261,106.70421,2016,8,29,3.4
10.77261,106.70421,2016,8,30,11.2
10.77261,106.70421,2016,8,31,3.56
10.77261,106.70421,2016,9,1,1.56
10.77261,106.70421,2016,9,2,1.36
10.77261,106.70421,2016,9,3,0.4
10.77261,106.70421,2016,9,4,0.64
10.77261,106.70421,2016,9,5,3.44
10.77261,106.70421,2016,9,6,9.28
10.77261,106.70421,2016,9,7,37.72
10.77261,106.70421,2016,9,8,26.8
10.77261,106.70421,2016,9,9,10.48
10.77261,106.70421,2016,9,10,10.56
10.77261,106.70421,2016,9,11,33.24
10.77261,106.70421,2016,9,12,47.44
10.77261,106.70421,2016,9,13,24.88
10.77261,106.70421,2016,9,14,10.04
10.77261,106.70421,2016,9,15,6.4
10.77261,106.70421,2016,9,16,8.56
10.77261,106.70421,2016,9,17,11.68
10.77261,106.70421,2016,9,18,10.44
10.77261,106.70421,2016,9,19,2.84
10.77261,106.70421,2016,9,20,11.68
10.77261,106.70421,2016,9,21,19.4
10.77261,106.70421,2016,9,22,82.64
10.77261,106.70421,2016,9,23,25.12
10.77261,106.70421,2016,9,24,6.36
10.77261,106.70421,2016,9,25,11.16
10.77261,106.70421,2016,9,26,17.4
10.77261,106.70421,2016,9,27,36.16
10.77261,106.70421,2016,9,28,29.04
10.77261,106.70421,2016,9,29,5.64
10.77261,106.70421,2016,9,30,14.16
10.77261,106.70421,2016,10,1,11.12
10.77261,106.70421,2016,10,2,51.24
10.77261,106.70421,2016,10,3,79.92
10.77261,106.70421,2016,10,4,5.96
10.77261,106.70421,2016,10,5,10.04
10.77261,106.70421,2016,10,6,16.28
10.77261,106.70421,2016,10,7,19.36
10.77261,106.70421,2016,10,8,9.44
10.77261,106.70421,2016,10,9,23.6
10.77261,106.70421,2016,10,10,32.32
10.77261,106.70421,2016,10,11,36.68
10.77261,106.70421,2016,10,12,9.16
10.77261,106.70421,2016,10,13,11.96
10.77261,106.70421,2016,10,14,27.96
10.77261,106.70421,2016,10,15,32.8
10.77261,106.70421,2016,10,16,97.08
10.77261,106.70421,2016,10,17,104.88
10.77261,106.70421,2016,10,18,56.16
10.77261,106.70421,2016,10,19,15.96
10.77261,106.70421,2016,10,20,26.84
10.77261,106.70421,2016,10,21,44.08
10.77261,106.70421,2016,10,22,80.76
10.77261,106.70421,2016,10,23,51.56
10.77261,106.70421,2016,10,24,27.68
10.77261,106.70421,2016,10,25,48.6
10.77261,106.70421,2016,10,26,25.24
10.77261,106.70421,2016,10,27,11.56
10.77261,106.70421,2016,10,28,29.2
10.77261,106.70421,2016,10,29,22.84
10.77261,106.70421,2016,10,30,20.36
10.77261,106.70421,2016,10,31,20.28
10.77261,106.70421,2016,11,1,22.64
10.77261,106.70421,2016,11,2,33.4
10.77261,106.70421,2016,11,3,59.6
10.77261,106.70421,2016,11,4,48.32
10.77261,106.70421,2016,11,5,67.68
10.77261,106.70421,2016,11,6,76.24
10.77261,106.70421,2016,11,7,6.92
10.77261,106.70421,2016,11,8,3.56
10.77261,106.70421,2016,11,9,32.56
10.77261,106.70421,2016,11,10,5.28
10.77261,106.70421,2016,11,11,2.16
10.77261,106.70421,2016,11,12,12.96
10.77261,106.70421,2016,11,13,36.04
10.77261,106.70421,2016,11,14,3.4
10.77261,106.70421,2016,11,15,7.64
10.77261,106.70421,2016,11,16,7.6
10.77261,106.70421,2016,11,17,6.32
10.77261,106.70421,2016,11,18,11
10.77261,106.70421,2016,11,19,11.88
10.77261,106.70421,2016,11,20,13.04
10.77261,106.70421,2016,11,21,9.16
10.77261,106.70421,2016,11,22,16.08
10.77261,106.70421,2016,11,23,2.76
10.77261,106.70421,2016,11,24,3.08
10.77261,106.70421,2016,11,25,0.44
10.77261,106.70421,2016,11,26,0.08
10.77261,106.70421,2016,11,27,1.16
10.77261,106.70421,2016,11,28,0.48
10.77261,106.70421,2016,11,29,3.64
10.77261,106.70421,2016,11,30,10.4
10.77261,106.70421,2016,12,1,35.32
10.77261,106.70421,2016,12,2,16.68
10.77261,106.70421,2016,12,3,12.76
10.77261,106.70421,2016,12,4,17.48
10.77261,106.70421,2016,12,5,3.8
10.77261,106.70421,2016,12,6,11
10.77261,106.70421,2016,12,7,1.6
10.77261,106.70421,2016,12,8,7.56
10.77261,106.70421,2016,12,9,1
10.77261,106.70421,2016,12,10,0.36
10.77261,106.70421,2016,12,11,29.76
10.77261,106.70421,2016,12,12,127.48
10.77261,106.70421,2016,12,13,132.52
10.77261,106.70421,2016,12,14,4.8
10.77261,106.70421,2016,12,15,10.28
10.77261,106.70421,2016,12,16,6.04
10.77261,106.70421,2016,12,17,2.32
10.77261,106.70421,2016,12,18,7.04
10.77261,106.70421,2016,12,19,15.64
10.77261,106.70421,2016,12,20,4.28
10.77261,106.70421,2016,12,21,0.6
10.77261,106.70421,2016,12,22,0.32
10.77261,106.70421,2016,12,23,0.68
10.77261,106.70421,2016,12,24,0.16
10.77261,106.70421,2016,12,25,0.92
10.77261,106.70421,2016,12,26,0.8
10.77261,106.70421,2016,12,27,0.04
10.77261,106.70421,2016,12,28,0
10.77261,106.70421,2016,12,29,1.76
10.77261,106.70421,2016,12,30,1.84
10.77261,106.70421,2016,12,31,5.16
10.77261,106.70421,2017,1,1,0.72
10.77261,106.70421,2017,1,2,0.88
10.77261,106.70421,2017,1,3,0.28
10.77261,106.70421,2017,1,4,0.04
10.77261,106.70421,2017,1,5,0
10.77261,106.70421,2017,1,6,0.04
10.77261,106.70421,2017,1,7,0
10.77261,106.70421,2017,1,8,0
10.77261,106.70421,2017,1,9,0
10.77261,106.70421,2017,1,10,0
10.77261,106.70421,2017,1,11,5.8
10.77261,106.70421,2017,1,12,11.12
10.77261,106.70421,2017,1,13,31.32
10.77261,106.70421,2017,1,14,52.88
10.77261,106.70421,2017,1,15,19.92
10.77261,106.70421,2017,1,16,12.84
10.77261,106.70421,2017,1,17,0.24
10.77261,106.70421,2017,1,18,1.28
10.77261,106.70421,2017,1,19,1.12
10.77261,106.70421,2017,1,20,5.52
10.77261,106.70421,2017,1,21,3.04
10.77261,106.70421,2017,1,22,0.2
10.77261,106.70421,2017,1,23,0.04
10.77261,106.70421,2017,1,24,3.28
10.77261,106.70421,2017,1,25,7.96
10.77261,106.70421,2017,1,26,0.52
10.77261,106.70421,2017,1,27,0
10.77261,106.70421,2017,1,28,0
10.77261,106.70421,2017,1,29,0.08
